observed_at,route_id,source,origin,destination,depart_date,return_date,seats,total_price,currency,carrier,stops,booking_url,fare_notes
2026-08-31T20:36:52Z,dsm-stt-jan-thursdays,serpapi,DSM,STT,2027-01-28,2027-02-02,1,706.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTI4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDJqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-08-31T20:36:52Z,dsm-stt-jan-thursdays,serpapi,DSM,STT,2027-01-28,2027-02-02,1,725.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTI4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDJqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-08-31T20:36:52Z,dsm-stt-jan-thursdays,serpapi,DSM,STT,2027-01-28,2027-02-02,1,492.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTI4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDJqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-08-31T20:36:52Z,dsm-stt-jan-thursdays,serpapi,DSM,STT,2027-01-28,2027-02-02,1,534.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTI4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDJqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-08-31T20:36:52Z,dsm-stt-jan-thursdays,serpapi,DSM,STT,2027-01-28,2027-02-02,1,861.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTI4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDJqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-08-31T20:36:52Z,dsm-stt-jan-thursdays,serpapi,DSM,STT,2027-01-28,2027-02-02,1,958.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTI4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDJqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:04Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,6,4311.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:04Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,6,6361.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:04Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,6,6561.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:04Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,6,3165.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:04Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,6,3165.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:04Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,6,3285.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:04Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,6,7491.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:04Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,6,7837.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:04Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,6,8070.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:17Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,6,3165.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:17Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,6,3165.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:17Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,6,4713.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:17Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,6,5415.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:17Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,6,5697.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:17Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,6,5415.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:17Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,6,6663.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:17Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,6,11559.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:24Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-16,2027-01-23,6,3465.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMjNqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:24Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-16,2027-01-23,6,3465.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMjNqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:24Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-16,2027-01-23,6,9036.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMjNqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:24Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-16,2027-01-23,6,5330.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMjNqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:24Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-16,2027-01-23,6,7043.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMjNqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:24Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-16,2027-01-23,6,7797.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMjNqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:24Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-16,2027-01-23,6,8943.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMjNqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:30Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-23,2027-01-30,6,4311.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMzBqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:30Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-23,2027-01-30,6,4509.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMzBqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:30Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-23,2027-01-30,6,7377.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMzBqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:30Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-23,2027-01-30,6,3465.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMzBqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:30Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-23,2027-01-30,6,3465.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMzBqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:30Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-23,2027-01-30,6,5041.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMzBqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:30Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-23,2027-01-30,6,5415.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMzBqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:30Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-23,2027-01-30,6,6264.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMzBqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:30Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-23,2027-01-30,6,6561.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMzBqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:35Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-30,2027-02-06,6,3165.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:35Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-30,2027-02-06,6,4713.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:35Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-30,2027-02-06,6,9036.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:35Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-30,2027-02-06,6,3165.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:35Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-30,2027-02-06,6,4837.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:35Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-30,2027-02-06,6,5147.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:35Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-30,2027-02-06,6,6246.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:35Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-30,2027-02-06,6,7497.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDItMDZqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:37Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,1,652.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:37Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,1,1053.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:37Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,1,1093.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:37Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,1,527.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:37Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,1,527.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:37Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,1,949.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:37Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,1,1248.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:37Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,1,1308.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:37Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-02,2027-01-09,1,1345.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTAyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMDlqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:40Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,1,527.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:40Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,1,751.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:40Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,1,785.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:40Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,1,527.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:22:40Z,dsm-stt-jan-saturdays,serpapi,DSM,STT,2027-01-09,2027-01-16,1,902.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDEtMTZqBwgBEgNTVFRyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
