observed_at,route_id,source,origin,destination,depart_date,return_date,adults,children,infants,total_price,currency,carrier,stops,booking_url
2026-08-31T19:16:09Z,survey,serpapi,DSM,STT,2027-04-13,2027-04-20,2,4,1,23435.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTEzagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDQtMjBqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:09Z,survey,serpapi,DSM,STT,2027-04-13,2027-04-20,2,4,1,89612.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTEzagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDQtMjBqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,2955.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,2955.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,4136.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,4200.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,5445.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,2955.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,2955.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,2955.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,2955.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,3075.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,3075.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,3075.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,23435.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:25Z,survey,serpapi,DSM,STT,2027-04-27,2027-05-04,2,4,1,24035.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI3agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDRqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,2955.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,2955.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,4200.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,4434.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,2955.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,2955.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,2955.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,3603.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,4459.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,20214.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,20214.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:16:43Z,survey,serpapi,DSM,STT,2027-05-11,2027-05-18,2,4,1,24035.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTExagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMThqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,3075.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,3327.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,7917.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,3075.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,3075.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,3075.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,3075.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,3603.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,6626.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,7264.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,9162.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,20466.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,20466.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:00Z,survey,serpapi,DSM,STT,2027-05-25,2027-06-01,2,4,1,23811.00,USD,Delta,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTI1agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,3075.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,3999.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,5016.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,3075.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,3207.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,3351.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,3999.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,6137.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,6261.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,23211.00,USD,Delta,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,23211.00,USD,Delta,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,52698.00,USD,Delta,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:19Z,survey,serpapi,DSM,STT,2027-06-08,2027-06-15,2,4,1,52698.00,USD,Delta,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:37Z,survey,serpapi,DSM,STT,2027-06-22,2027-06-29,2,4,1,3207.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTIyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMjlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:37Z,survey,serpapi,DSM,STT,2027-06-22,2027-06-29,2,4,1,3207.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTIyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMjlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:37Z,survey,serpapi,DSM,STT,2027-06-22,2027-06-29,2,4,1,6261.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTIyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMjlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:37Z,survey,serpapi,DSM,STT,2027-06-22,2027-06-29,2,4,1,2955.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTIyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMjlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:37Z,survey,serpapi,DSM,STT,2027-06-22,2027-06-29,2,4,1,2955.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTIyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMjlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:37Z,survey,serpapi,DSM,STT,2027-06-22,2027-06-29,2,4,1,3075.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTIyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMjlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:37Z,survey,serpapi,DSM,STT,2027-06-22,2027-06-29,2,4,1,3207.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTIyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMjlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
2026-08-31T19:17:37Z,survey,serpapi,DSM,STT,2027-06-22,2027-06-29,2,4,1,6297.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA2LTIyagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDYtMjlqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ
